../maps/custom-13-13.map,REDUCTION_MWRP,2,9,5,468
../maps/custom-13-13.map,FINAL_MWRP,2,9,5,81
../maps/custom-13-13.map,OG_MWRP,2,10,192,41037
../maps/custom-13-13.map,REDUCTION_MWRP,2,10,6,227
../maps/custom-13-13.map,FINAL_MWRP,2,10,6,61
../maps/custom-13-13.map,OG_MWRP,2,11,109,9509
../maps/custom-13-13.map,REDUCTION_MWRP,2,11,6,142
../maps/custom-13-13.map,FINAL_MWRP,2,11,6,42
../maps/custom-13-13.map,OG_MWRP,2,12,374,56985
../maps/custom-13-13.map,REDUCTION_MWRP,2,12,5,460
../maps/custom-13-13.map,FINAL_MWRP,2,12,5,87
../maps/custom-13-13.map,OG_MWRP,2,13,62,7673
../maps/custom-13-13.map,REDUCTION_MWRP,2,13,6,158
../maps/custom-13-13.map,FINAL_MWRP,2,13,6,55
../maps/custom-13-13.map,OG_MWRP,2,14,227,12848
../maps/custom-13-13.map,REDUCTION_MWRP,2,14,6,236
../maps/custom-13-13.map,FINAL_MWRP,2,14,6,80
../maps/custom-13-13.map,OG_MWRP,2,15,63,4475
../maps/custom-13-13.map,REDUCTION_MWRP,2,15,6,135
../maps/custom-13-13.map,FINAL_MWRP,2,15,6,45
../maps/custom-13-13.map,OG_MWRP,2,16,640,59372
../maps/custom-13-13.map,REDUCTION_MWRP,2,16,5,236
../maps/custom-13-13.map,FINAL_MWRP,2,16,5,61
../maps/custom-13-13.map,OG_MWRP,2,17,321,16049
../maps/custom-13-13.map,REDUCTION_MWRP,2,17,10,419
../maps/custom-13-13.map,FINAL_MWRP,2,17,7,87
../maps/custom-13-13.map,OG_MWRP,2,18,88,5694
../maps/custom-13-13.map,REDUCTION_MWRP,2,18,7,162
../maps/custom-13-13.map,FINAL_MWRP,2,18,7,49
../maps/custom-13-13.map,OG_MWRP,2,19,339,19844
../maps/custom-13-13.map,REDUCTION_MWRP,2,19,12,262
../maps/custom-13-13.map,FINAL_MWRP,2,19,6,98
../maps/custom-13-13.map,OG_MWRP,3,0,299,54677
../maps/custom-13-13.map,REDUCTION_MWRP,3,0,21,2351
../maps/custom-13-13.map,FINAL_MWRP,3,0,5,116
../maps/custom-13-13.map,OG_MWRP,3,1,40,14382
../maps/custom-13-13.map,REDUCTION_MWRP,3,1,5,218
../maps/custom-13-13.map,FINAL_MWRP,3,1,5,45
../maps/custom-13-13.map,OG_MWRP,3,2,62,10648
../maps/custom-13-13.map,REDUCTION_MWRP,3,2,7,467
../maps/custom-13-13.map,FINAL_MWRP,3,2,5,91
../maps/custom-13-13.map,OG_MWRP,3,3,1823,802061
../maps/custom-13-13.map,REDUCTION_MWRP,3,3,36,5133
../maps/custom-13-13.map,FINAL_MWRP,3,3,6,201
../maps/custom-13-13.map,OG_MWRP,3,4,189,108333
../maps/custom-13-13.map,REDUCTION_MWRP,3,4,6,731
../maps/custom-13-13.map,FINAL_MWRP,3,4,6,99
../maps/custom-13-13.map,OG_MWRP,3,5,141,27365
../maps/custom-13-13.map,REDUCTION_MWRP,3,5,26,2286
../maps/custom-13-13.map,FINAL_MWRP,3,5,6,110
../maps/custom-13-13.map,OG_MWRP,3,6,294,313490
../maps/custom-13-13.map,REDUCTION_MWRP,3,6,4,2706
../maps/custom-13-13.map,FINAL_MWRP,3,6,6,200
../maps/custom-13-13.map,OG_MWRP,3,7,253,17440
../maps/custom-13-13.map,REDUCTION_MWRP,3,7,14,671
../maps/custom-13-13.map,FINAL_MWRP,3,7,7,67
../maps/custom-13-13.map,OG_MWRP,3,8,994,603761
../maps/custom-13-13.map,REDUCTION_MWRP,3,8,6,2328
../maps/custom-13-13.map,FINAL_MWRP,3,8,5,179
../maps/custom-13-13.map,OG_MWRP,3,9,355,299366
../maps/custom-13-13.map,REDUCTION_MWRP,3,9,5,2678
../maps/custom-13-13.map,FINAL_MWRP,3,9,6,203
../maps/custom-13-13.map,OG_MWRP,3,10,34,33286
../maps/custom-13-13.map,REDUCTION_MWRP,3,10,4,1590
../maps/custom-13-13.map,FINAL_MWRP,3,10,4,148
../maps/custom-13-13.map,OG_MWRP,3,11,29,10698
../maps/custom-13-13.map,REDUCTION_MWRP,3,11,4,411
../maps/custom-13-13.map,FINAL_MWRP,3,11,4,60
../maps/custom-13-13.map,OG_MWRP,3,12,217,85573
../maps/custom-13-13.map,REDUCTION_MWRP,3,12,5,1243
../maps/custom-13-13.map,FINAL_MWRP,3,12,6,107
../maps/custom-13-13.map,OG_MWRP,3,13,387,186065
../maps/custom-13-13.map,REDUCTION_MWRP,3,13,5,2981
../maps/custom-13-13.map,FINAL_MWRP,3,13,5,176
../maps/custom-13-13.map,OG_MWRP,3,14,289,202913
../maps/custom-13-13.map,REDUCTION_MWRP,3,14,8,1267
../maps/custom-13-13.map,FINAL_MWRP,3,14,7,174
../maps/custom-13-13.map,OG_MWRP,3,15,28,39200
../maps/custom-13-13.map,REDUCTION_MWRP,3,15,4,1572
../maps/custom-13-13.map,FINAL_MWRP,3,15,4,146
../maps/custom-13-13.map,OG_MWRP,3,16,33,3781
../maps/custom-13-13.map,REDUCTION_MWRP,3,16,11,648
../maps/custom-13-13.map,FINAL_MWRP,3,16,7,93
../maps/custom-13-13.map,OG_MWRP,3,17,160,10054
../maps/custom-13-13.map,REDUCTION_MWRP,3,17,7,405
../maps/custom-13-13.map,FINAL_MWRP,3,17,6,174
../maps/custom-13-13.map,OG_MWRP,3,18,23,17220
../maps/custom-13-13.map,REDUCTION_MWRP,3,18,6,1101
../maps/custom-13-13.map,FINAL_MWRP,3,18,6,135
../maps/custom-13-13.map,OG_MWRP,3,19,260,56468
../maps/custom-13-13.map,REDUCTION_MWRP,3,19,5,269
../maps/custom-13-13.map,FINAL_MWRP,3,19,5,66
../maps/custom-13-13.map,OG_MWRP,4,0,150,88952
../maps/custom-13-13.map,REDUCTION_MWRP,4,0,5,2221
../maps/custom-13-13.map,FINAL_MWRP,4,0,5,180
../maps/custom-13-13.map,OG_MWRP,4,1,134,192077
../maps/custom-13-13.map,REDUCTION_MWRP,4,1,6,4152
../maps/custom-13-13.map,FINAL_MWRP,4,1,19,610
../maps/custom-13-13.map,OG_MWRP,4,2,85,65668
../maps/custom-13-13.map,REDUCTION_MWRP,4,2,4,1136
../maps/custom-13-13.map,FINAL_MWRP,4,2,4,117
../maps/custom-13-13.map,OG_MWRP,4,3,45,44741
../maps/custom-13-13.map,REDUCTION_MWRP,4,3,3,962
../maps/custom-13-13.map,FINAL_MWRP,4,3,3,92
../maps/custom-13-13.map,OG_MWRP,4,4,38,33725
../maps/custom-13-13.map,REDUCTION_MWRP,4,4,5,2261
../maps/custom-13-13.map,FINAL_MWRP,4,4,5,275
../maps/custom-13-13.map,OG_MWRP,4,5,132,335941
../maps/custom-13-13.map,REDUCTION_MWRP,4,5,13,7245
../maps/custom-13-13.map,FINAL_MWRP,4,5,4,305
../maps/custom-13-13.map,OG_MWRP,4,6,100,90280
../maps/custom-13-13.map,REDUCTION_MWRP,4,6,13,5281
../maps/custom-13-13.map,FINAL_MWRP,4,6,7,232
../maps/custom-13-13.map,OG_MWRP,4,7,184,1405047
../maps/custom-13-13.map,REDUCTION_MWRP,4,7,4,8728
../maps/custom-13-13.map,FINAL_MWRP,4,7,4,711
../maps/custom-13-13.map,OG_MWRP,4,8,161,88092
../maps/custom-13-13.map,REDUCTION_MWRP,4,8,12,3933
../maps/custom-13-13.map,FINAL_MWRP,4,8,5,203
